Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Hyundai i10 Sportz 1.2 AT,2013,345000,1049812.11,66066,Petrol,Dealer,Automatic,First Owner
Mahindra Quanto C8,2013,365000,1475538.83,82082,Diesel,Dealer,Manual,First Owner
Hyundai Grand i10 Sportz,2014,400000,1138375.01,48000,Petrol,Individual,Manual,First Owner
Hyundai EON D Lite Plus,2015,250000,917118.16,30000,Petrol,Individual,Manual,First Owner
Hyundai Verna SX CRDi AT,2012,465000,1846633.58,70070,Diesel,Dealer,Automatic,First Owner
Renault KWID RXT,2017,300000,680034.17,10000,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire ZXI 1.2 BS IV,2018,655000,1222671.73,25000,Petrol,Individual,Manual,First Owner
Maruti Wagon R LXI CNG,2016,350000,873256.92,30000,CNG,Individual,Manual,Second Owner
Hyundai i10 Sportz 1.2 AT,2015,500000,1438206.99,50000,Petrol,Dealer,Automatic,First Owner
Hyundai Grand i10 AT Asta,2015,465000,1464706.4,63063,Petrol,Dealer,Automatic,First Owner
Maruti Swift VDi BSIII W/ ABS,2008,263000,2051196.67,70000,Diesel,Individual,Manual,First Owner
Maruti Omni MPI STD BSIV,2012,250000,1045740.04,90000,Petrol,Individual,Manual,First Owner
Hyundai Accent GLE 1,1999,60000,956958.36,90000,Petrol,Individual,Manual,Fourth & Above Owner
Hyundai Getz GLX,2005,70000,433973.14,90000,Petrol,Individual,Manual,Third Owner
Chevrolet Sail Hatchback 1.2 LS,2016,250000,661911.79,30000,Petrol,Individual,Manual,First Owner
Hyundai EON Magna Plus,2016,229999,625152.34,80000,Petrol,Individual,Manual,First Owner
Chevrolet Optra Magnum 2.0 LS,2011,195000,1047798.7,120000,Diesel,Individual,Manual,First Owner
Datsun RediGO S,2016,270000,670043.78,22000,Petrol,Individual,Manual,First Owner
Honda WR-V i-DTEC VX,2017,650000,1661743.68,140000,Diesel,Individual,Manual,First Owner
Hyundai i20 Asta 1.4 CRDi,2014,370000,1071309.48,80000,Diesel,Individual,Manual,Second Owner
Maruti Swift VDI Optional,2016,509999,1492604.54,40000,Diesel,Individual,Manual,First Owner
Maruti Zen Estilo VXI BSIV,2011,280000,1330942.33,33000,Petrol,Individual,Manual,First Owner
Maruti A-Star Vxi,2010,180000,835785.22,40000,Petrol,Individual,Manual,First Owner
Renault KWID 1.0 RXT Optional,2018,300000,554036.38,10500,Petrol,Individual,Manual,First Owner
Mahindra Bolero 2011-2019 SLX,2013,400000,1692653.51,107000,Diesel,Individual,Manual,First Owner
Hyundai i10 Sportz 1.2,2010,210000,852722.35,60000,Petrol,Individual,Manual,Second Owner
Hyundai Santro Xing XG eRLX Euro III,2006,90000,789539.83,120000,Petrol,Individual,Manual,Second Owner
Maruti Wagon R LXI BS IV,2010,222000,1072202.26,70000,Petrol,Individual,Manual,First Owner
Maruti Alto 800 LXI,2015,240000,863895.16,50000,Petrol,Individual,Manual,Second Owner
Toyota Etios Liva GD,2013,450000,1514954.92,70000,Diesel,Individual,Manual,Second Owner
Ford Ecosport 1.5 Petrol Ambiente,2017,650000,1437521.18,6000,Petrol,Individual,Manual,First Owner
Hyundai Verna SX Diesel,2010,200000,823769.77,78000,Diesel,Dealer,Manual,Second Owner
Hyundai Verna SX Diesel,2011,210000,1101768.54,72000,Diesel,Dealer,Manual,Third Owner
Tata Nano Cx BSIV,2011,75000,354327.72,9528,Petrol,Dealer,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater,2011,450000,1707933.99,135200,Diesel,Dealer,Manual,First Owner
Hyundai i20 1.2 Sportz,2011,220000,856421.02,58000,Petrol,Dealer,Manual,Second Owner
Hyundai i20 Magna 1.4 CRDi (Diesel),2013,325000,1376126.14,78000,Diesel,Dealer,Manual,Second Owner
Tata Zest Revotron 1.2T XE,2018,450000,927476.72,45000,Petrol,Individual,Manual,First Owner
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,825000,2248795.13,35000,Diesel,Individual,Manual,First Owner
Hyundai Accent GLS,2007,125000,855938.41,76000,Petrol,Dealer,Manual,Third Owner
Mahindra Xylo D2 BS IV,2015,434999,1386091.62,100000,Diesel,Individual,Manual,Third Owner
Mahindra Scorpio SLE BSIV,2011,484999,2077284.97,99000,Diesel,Individual,Manual,Second Owner
Maruti Ritz VDi,2009,175000,1126237.41,80000,Diesel,Individual,Manual,Third Owner
Honda Civic 1.8 S MT,2006,220000,1644492.26,120000,Petrol,Individual,Manual,Third Owner
Honda BR-V i-VTEC VX MT,2020,1250000,2159608.95,1100,Petrol,Dealer,Manual,First Owner
Maruti Omni E MPI STD BS IV,2017,215000,495584.28,34000,Petrol,Dealer,Manual,First Owner
Mahindra XUV500 W6 2WD,2014,625000,2297578.31,68000,Diesel,Dealer,Manual,First Owner
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,615000,1254945.31,15000,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel PS,2012,130000,555937.84,58000,Diesel,Dealer,Manual,First Owner
Tata Indigo CS eLX BS IV,2013,175000,693118.25,50300,Diesel,Individual,Manual,First Owner
Tata Indigo CR4,2011,150000,648793.17,70000,Diesel,Individual,Manual,Second Owner
Tata Indica Vista TDI LS,2011,195000,1116695.86,60000,Diesel,Individual,Manual,Third Owner
Maruti Ertiga 1.5 VDI,2020,550000,917636.84,90000,Diesel,Individual,Manual,First Owner
Isuzu D-Max V-Cross Standard,2018,1500000,3476378.29,40000,Diesel,Individual,Manual,First Owner
Skoda Superb 1.8 TFSI MT,2010,400000,1363071.55,80000,Petrol,Individual,Manual,Second Owner
Nissan Kicks XV Premium D BSIV,2019,1350000,2810870.62,15000,Diesel,Individual,Manual,First Owner
Maruti Swift 1.2 DLX,2015,217000,644763.37,45000,Petrol,Individual,Manual,First Owner
Maruti Swift VDI BSIV,2011,290000,953407.13,130000,Diesel,Individual,Manual,Second Owner
Mahindra Bolero Power Plus SLX,2018,700000,1415400.85,80000,Diesel,Individual,Manual,First Owner
Maruti Alto 800 Base,2014,175000,511269.94,40000,Petrol,Individual,Manual,First Owner
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,575000,1381871.7,80000,Diesel,Individual,Manual,First Owner
Maruti Ritz LDi,2016,380000,808448.24,100000,Diesel,Individual,Manual,Second Owner
Mahindra Xylo D4 BSIV,2013,350000,1142281.09,151624,Diesel,Individual,Manual,Second Owner
Renault Duster 85PS Diesel RxL Optional,2012,450000,2099259.52,160000,Diesel,Individual,Manual,First Owner
Hyundai Santro AT CNG,2005,130000,1187991.18,110000,CNG,Individual,Manual,Second Owner
Maruti Swift VDI BSIV,2015,320000,1054549.8,74820,Diesel,Individual,Manual,First Owner
Mahindra XUV500 W6 2WD,2014,550000,1534361.44,82000,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV,2015,370000,1072886.99,50000,Petrol,Individual,Manual,Second Owner
Chevrolet Beat LT,2010,114999,514769.43,70000,Petrol,Individual,Manual,Second Owner
Ford Ecosport Sports Petrol,2020,1100000,1900058.81,1000,Petrol,Individual,Manual,First Owner
Hyundai Tucson CRDi,2006,170000,967473.47,170000,Diesel,Individual,Manual,First Owner
Tata Indigo TDI,2008,80000,394280.25,150000,Diesel,Individual,Manual,Third Owner
Ford EcoSport 1.5 Diesel Titanium BSIV,2019,950000,1718701.34,17000,Diesel,Individual,Manual,First Owner
Maruti Swift Dzire VDI,2014,425000,1338288.38,150000,Diesel,Individual,Manual,First Owner
Hyundai i20 Asta Option 1.4 CRDi,2015,500000,1278840.44,80000,Diesel,Individual,Manual,First Owner
Hyundai Santro Xing XG eRLX Euro III,2005,70000,538103.21,170000,Petrol,Individual,Manual,Third Owner
Honda Amaze S i-Dtech,2013,349000,966850.12,120000,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Sportz,2012,330000,1347467.25,90000,Petrol,Individual,Manual,Third Owner
Hyundai Santro Xing GLS,2010,120000,647925.55,90000,Petrol,Individual,Manual,Third Owner
Hyundai Verna 1.6 SX CRDi (O),2013,430000,1376481.82,100000,Diesel,Individual,Manual,Second Owner
Maruti Swift VDI BSIV,2014,390000,1493450.97,90000,Diesel,Individual,Manual,First Owner
Nissan Micra Diesel XV Primo,2012,225000,858709.2,129000,Diesel,Individual,Manual,First Owner
Mahindra Scorpio VLS AT 2.2 mHAWK,2010,350000,1249230.44,186000,Diesel,Individual,Automatic,Second Owner
Tata Sumo LX,2009,100000,428513.42,66778,Diesel,Individual,Manual,First Owner
Hyundai EON Era Plus,2014,190000,593610.75,50000,Petrol,Individual,Manual,First Owner
Hyundai i20 Sportz 1.4 CRDi,2014,315000,816103.8,110000,Diesel,Individual,Manual,Second Owner
Hyundai Grand i10 CRDi Magna,2015,300000,753753.52,60000,Diesel,Individual,Manual,Second Owner
Renault KWID RXT,2016,280000,683038.02,40000,Petrol,Individual,Manual,First Owner
Hyundai Tucson 2.0 e-VGT 2WD MT,2017,1650000,3442499.16,55000,Diesel,Dealer,Manual,First Owner
Hyundai EON Era Plus,2015,295000,725243.94,21000,Petrol,Dealer,Manual,Second Owner
Jaguar XF 5.0 Litre V8 Petrol,2012,2050000,7859385.92,66363,Petrol,Dealer,Automatic,Second Owner
Hyundai Creta 1.6 VTVT AT SX Plus,2018,1475000,2726608.36,11700,Petrol,Dealer,Automatic,First Owner
Hyundai Verna VTVT 1.6 AT SX Option,2017,1100000,2599842.43,10000,Petrol,Individual,Automatic,First Owner
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,4400000,17780988.33,100000,Diesel,Individual,Automatic,Second Owner
Maruti Swift ZXI BSIV,2016,670000,1722121.28,7104,Petrol,Trustmark Dealer,Manual,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015,750000,2691888.41,45974,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015,760000,1962411.68,55340,Petrol,Trustmark Dealer,Manual,First Owner
Volkswagen Polo GTI,2017,850000,1816392.4,20000,Petrol,Dealer,Automatic,Second Owner
Renault Pulse RxL,2015,390000,1247794.32,61585,Diesel,Trustmark Dealer,Manual,First Owner
Maruti Celerio VXI AMT BSIV,2016,450000,1000606.96,39415,Petrol,Trustmark Dealer,Automatic,Second Owner
Honda Brio V MT,2014,425000,1541315.74,29654,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Baleno Alpha 1.3,2016,770000,2107290.29,64672,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai Creta 1.6 SX Automatic Diesel,2015,1150000,4062351.41,54634,Diesel,Trustmark Dealer,Automatic,Second Owner
Honda City i VTEC V,2015,775000,2291008.01,66521,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai Elite i20 Asta Option CVT BSIV,2019,720000,1501310.06,3000,Petrol,Individual,Automatic,First Owner
Toyota Innova Crysta 2.4 GX AT,2018,1725000,3490136.68,23974,Diesel,Dealer,Automatic,Second Owner
Tata Tiago 1.2 Revotron XZ,2018,539000,1021958.87,10000,Petrol,Individual,Manual,First Owner
Maruti Celerio ZXI,2017,420000,1137328.91,50000,Petrol,Individual,Manual,First Owner
Maruti Omni E 8 Str STD,2001,85000,934470.84,70000,Petrol,Individual,Manual,Third Owner
OpelCorsa 1.6Gls,2004,142000,1110505.7,73000,Petrol,Individual,Manual,Fourth & Above Owner
Hyundai EON D Lite,2014,180000,502068.8,76000,Petrol,Individual,Manual,Second Owner
Chevrolet Tavera Neo 3 Max 9 Str BSIII,2014,400000,1124719.67,120000,Diesel,Individual,Manual,Second Owner
Mahindra Scorpio VLX 2WD ABS AT BSIII,2009,360000,1878056.3,170000,Diesel,Individual,Automatic,Third Owner
Hyundai Santro Xing XG,2003,85000,743554.88,110000,Petrol,Individual,Manual,Second Owner
Honda Brio 1.2 S MT,2016,350000,774811.75,63400,Petrol,Individual,Manual,First Owner
Datsun GO Plus T BSIV,2015,380000,1129893.33,25000,Petrol,Individual,Manual,First Owner
Hyundai i10 Era,2009,140000,687722.21,80000,Petrol,Individual,Manual,Third Owner
Maruti Wagon R VXI BS IV,2012,200000,794761.15,90000,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing GL,2011,150000,507188.6,157000,Petrol,Individual,Manual,First Owner
Tata Indica Vista Quadrajet LS,2012,150000,456648.95,80000,Diesel,Individual,Manual,Second Owner
Maruti 800 Std BSII,2006,90000,708894.46,40000,Petrol,Individual,Manual,Second Owner
Mahindra Bolero SLX 2WD,2007,300000,1586552.72,100000,Diesel,Individual,Manual,Second Owner
Renault KWID RXT,2017,280000,793922.69,50000,Petrol,Individual,Manual,First Owner
Maruti Alto K10 2010-2014 VXI,2011,200000,727253.48,40000,Petrol,Individual,Manual,First Owner
Chevrolet Aveo U-VA 1.2 LT WO ABS Airbag,2009,110000,483212.3,38500,Petrol,Individual,Manual,Second Owner
Hyundai i10 Magna,2008,140000,596227.51,103921,Petrol,Individual,Manual,Second Owner
Hyundai Creta 1.4 EX Diesel,2020,1050000,1858614.8,10000,Diesel,Individual,Manual,First Owner
Honda City i-VTEC VX,2018,1150000,2233574.24,14825,Petrol,Dealer,Manual,First Owner
Honda BR-V i-DTEC VX MT,2016,910000,2543365.15,43377,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel Titanium,2010,160000,702443.77,102307,Diesel,Dealer,Manual,First Owner
Maruti Zen LX,2004,105000,746116.91,79000,Petrol,Individual,Manual,Second Owner
Skoda Octavia Elegance 2.0 TDI AT,2014,1200000,3895868.42,135000,Diesel,Individual,Automatic,Third Owner
Renault KWID 1.0 RXT Optional,2018,300000,695010.16,10500,Petrol,Individual,Manual,First Owner
Maruti Wagon R LXI,2004,70000,973203.72,90000,Petrol,Individual,Manual,Fourth & Above Owner
Chevrolet Beat Diesel,2012,160000,725782.79,110000,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel LS,2012,160000,531350.99,50000,Diesel,Individual,Manual,First Owner
Chevrolet Sail Hatchback LT ABS,2013,225000,731192.66,80000,Diesel,Individual,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2018,790000,1681480.85,19571,Diesel,Dealer,Manual,First Owner
Honda City 1.3 EXI,2002,145000,1666883.17,100000,Petrol,Individual,Manual,First Owner
Honda City i-VTEC ZX,2018,1200000,2246639.68,29600,Petrol,Dealer,Manual,First Owner
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,930000,2104255.47,20000,Diesel,Individual,Manual,First Owner
Hyundai EON D Lite,2016,210000,480189.65,30000,Petrol,Individual,Manual,First Owner
Hyundai Getz 1.5 CRDi GVS,2008,110000,623030.77,154000,Diesel,Individual,Manual,Third Owner
Maruti Swift LXI,2011,175000,611812.28,70000,Petrol,Individual,Manual,First Owner
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,950000,1765894.58,15000,Diesel,Individual,Automatic,First Owner
Renault Lodgy Stepway 85PS RXZ 8S,2017,650000,1619170.47,40000,Diesel,Individual,Manual,First Owner
Maruti Swift VXI,2019,550000,1080294.92,51000,Petrol,Individual,Manual,First Owner
Maruti Alto LX BSIII,2008,85000,607261.17,120000,Petrol,Individual,Manual,Second Owner
Maruti Celerio LXI MT BSIV,2019,340000,642185.94,50000,Petrol,Individual,Manual,First Owner
Renault Captur 1.5 Diesel RXT,2017,825000,1568853.81,13500,Diesel,Individual,Manual,First Owner
Toyota Etios 1.5 V,2016,509999,1158411.94,35000,Petrol,Individual,Manual,First Owner
Renault Duster 85PS Diesel RxL,2013,450000,1889201.81,1000,Diesel,Dealer,Manual,Second Owner
Mercedes-Benz C-Class Progressive C 220d,2018,3800000,8512285.5,10000,Diesel,Dealer,Automatic,First Owner
Audi A4 3.0 TDI Quattro,2013,1580000,5774343.26,86000,Diesel,Dealer,Automatic,First Owner
BMW X5 xDrive 30d xLine,2019,4950000,9358025.59,30000,Diesel,Dealer,Automatic,First Owner
Hyundai Creta 1.6 CRDi SX,2016,535000,1228668.04,52600,Diesel,Individual,Manual,First Owner
Maruti SX4 Vxi BSIV,2012,225000,684329.83,110000,Petrol,Individual,Manual,Second Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000,1434426.78,19890,Petrol,Dealer,Automatic,First Owner
Maruti Swift ZXI BSIV,2016,670000,1805504.84,7104,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Ertiga VXI,2015,625000,1667622.15,11918,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,2017,520000,1132440.18,10510,Petrol,Dealer,Automatic,First Owner
Chevrolet Beat LT Option,2016,239000,674830.99,41000,Petrol,Dealer,Manual,First Owner
Toyota Fortuner 4x2 AT,2017,2600000,6758415.26,47162,Diesel,Trustmark Dealer,Automatic,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015,750000,2172055.78,45974,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai i10 Magna,2012,229999,1104011.6,49824,Petrol,Dealer,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2013,1300000,4956532.88,58500,Diesel,Dealer,Automatic,First Owner
Hyundai Santro GS,2005,80000,543529.24,56580,Petrol,Dealer,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000,1177268.0,52000,Diesel,Dealer,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015,760000,2688914.02,55340,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2017,600000,1301905.85,46507,Diesel,Trustmark Dealer,Manual,First Owner
Renault Duster 85PS Diesel RxL,2013,450000,1991767.83,1000,Diesel,Dealer,Manual,Second Owner
Mercedes-Benz C-Class Progressive C 220d,2018,3800000,7002779.82,10000,Diesel,Dealer,Automatic,First Owner
Audi A4 3.0 TDI Quattro,2013,1580000,5332279.98,86000,Diesel,Dealer,Automatic,First Owner
BMW X5 xDrive 30d xLine,2019,4950000,8259041.05,30000,Diesel,Dealer,Automatic,First Owner
Hyundai Creta 1.6 CRDi SX,2016,535000,1440012.49,52600,Diesel,Individual,Manual,First Owner
Maruti SX4 Vxi BSIV,2012,225000,916281.04,110000,Petrol,Individual,Manual,Second Owner
Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000,1471000.55,19890,Petrol,Dealer,Automatic,First Owner
Maruti Swift ZXI BSIV,2016,670000,1453951.18,7104,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Ertiga VXI,2015,625000,1739777.69,11918,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai Grand i10 Magna AT,2017,520000,1254893.69,10510,Petrol,Dealer,Automatic,First Owner
Chevrolet Beat LT Option,2016,239000,703328.59,41000,Petrol,Dealer,Manual,First Owner
Toyota Fortuner 4x2 AT,2017,2600000,6102976.86,47162,Diesel,Trustmark Dealer,Automatic,First Owner
Maruti S-Cross Zeta DDiS 200 SH,2015,750000,2501624.53,45974,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai i10 Magna,2012,229999,705521.17,49824,Petrol,Dealer,Manual,First Owner
Audi A6 2.0 TDI Premium Plus,2013,1300000,4180629.49,58500,Diesel,Dealer,Automatic,First Owner
Hyundai Santro GS,2005,80000,705791.02,56580,Petrol,Dealer,Manual,First Owner
Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000,1139489.75,52000,Diesel,Dealer,Manual,First Owner
Hyundai Verna 1.6 VTVT SX,2015,760000,2552036.31,55340,Petrol,Trustmark Dealer,Manual,First Owner
Maruti Swift Dzire VDI,2017,600000,1540385.64,46507,Diesel,Trustmark Dealer,Manual,First Owner
Maruti Baleno Alpha 1.3,2017,650000,1355696.52,70000,Diesel,Individual,Manual,First Owner
Chevrolet Spark 1.0 LS,2011,140000,549201.13,60000,Petrol,Individual,Manual,Second Owner
Maruti Alto LXi,2011,150000,886485.57,70000,Petrol,Individual,Manual,First Owner
Datsun GO Plus A Option Petrol,2018,450000,779936.43,10000,Petrol,Individual,Manual,Second Owner
Hyundai Accent CRDi,2006,170000,1092063.05,245244,Diesel,Individual,Manual,Fourth & Above Owner
Renault KWID 1.0 RXT Optional,2017,400000,835525.36,60000,Petrol,Individual,Manual,First Owner
Tata Tiago 1.2 Revotron XE,2016,300000,764064.14,30000,Petrol,Individual,Manual,First Owner
Maruti Alto 800 Base,2012,250000,1187337.49,8000,Petrol,Individual,Manual,First Owner
Tata Tigor 1.2 Revotron XM,2019,500000,980336.75,10000,Petrol,Individual,Manual,First Owner
Hyundai Accent CRDi,2002,85000,1119052.35,100000,Diesel,Individual,Manual,Third Owner
Nissan Sunny Diesel XL,2012,300000,1276713.79,110000,Diesel,Individual,Manual,First Owner
Hyundai Santro GS,2005,80000,832229.95,56580,Petrol,Dealer,Manual,First Owner
Mahindra XUV500 AT W8 FWD,2015,740000,2436533.67,45000,Diesel,Dealer,Automatic,First Owner
Hyundai Santro Xing XG,2005,70000,398386.11,68500,Petrol,Dealer,Manual,First Owner
Hyundai Santro Sportz AMT,2019,484999,946199.97,5007,Petrol,Dealer,Automatic,First Owner
Nissan Micra Active XV S,2013,164000,567538.3,30000,Petrol,Individual,Manual,First Owner
Honda City 1.5 V AT,2008,140000,817259.84,70000,Petrol,Individual,Automatic,First Owner
Mercedes-Benz E-Class E250 CDI Elegance,2011,999000,4846214.66,49600,Diesel,Dealer,Automatic,First Owner
Maruti Alto LXI,2005,56000,343710.9,23000,Petrol,Individual,Manual,Second Owner
BMW 7 Series 730Ld,2006,1050000,8131093.78,30000,Diesel,Dealer,Automatic,First Owner
Hyundai Verna 1.6 VTVT,2010,190000,753985.67,38000,Petrol,Dealer,Manual,First Owner
Audi Q5 3.0 TDI Quattro Technology,2018,3899000,7672328.9,22000,Diesel,Dealer,Automatic,First Owner
Hyundai i10 Sportz 1.2,2011,235000,852543.43,43100,Petrol,Dealer,Manual,First Owner
Datsun GO Plus T,2017,350000,857549.81,10171,Petrol,Dealer,Manual,First Owner
Renault Duster 110PS Diesel RxL,2015,465000,1156078.81,41123,Diesel,Dealer,Manual,First Owner
Toyota Camry Hybrid 2.5,2017,1900000,4164612.44,20118,Petrol,Dealer,Automatic,First Owner
Honda City i DTec SV,2014,450000,1392384.87,40000,Diesel,Dealer,Manual,First Owner
Volkswagen Jetta 2.0L TDI Highline,2015,790000,2781033.77,52517,Diesel,Dealer,Manual,First Owner
